Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Engineer,$102K-$181K (Glassdoor est.),"Astor & Sanders, an IT solutions provider located in Rockville, Maryland is currently seeking a Data Engineer to work in a government facility in Washington, DC.

Roles and Responsibilities

· Identify, design, and implement internal process improvements: automating manual processes, optimizing data

delivery, re-designing infrastructure for greater scalability, etc

· Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related

technical issues and support their data infrastructure needs

· Work in a process-oriented, software development work environment

· Have exceptional analytical skills, showing fluency in the use of tools such as SQL and strong Java programming

skills

· Be technologically adept, demonstrating strong computer skills

· Be capable of developing databases using SQL scripts

· Demonstrate expertise in data modeling and query performance tuning on DB2, Oracle, SQL Server, MySQL or similar platforms

· Experience in implementing or following software development processes 1605DC-20-Q-00092 OLMS Electronic Labor Organization Reporting System (e.LORS) Information Technology Services Support 41

· Experience writing/editing Information Technology Documentation

· Experience with Section 508 compliant development efforts

· Past experience with developing baselines for system/applications, developing and maintaining configuration control documentation, and providing guidance and assistance to project personnel in documenting and approving engineering changes. · Integration experience with Web Services, APIs, and SOA.

Minimum Education: Bachelors’ of Science Degree; Computer Science, or degree in a related field Substitution: 5 years of direct relevant technical experience with high school diploma

Certification(s): None

Clearances: Capable of a Public Trust Security Clearance

.",2.9,"Astor & Sanders Corp
2.9","Washington, DC","Rockville, MD",51 to 200 employees,2000,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1
Senior Engineer Mission Engineering & Analysis,$102K-$181K (Glassdoor est.),"JOB TITLE: Senior Engineer Mission Engineering & Analysis

PROJECT OVERVIEW:

Decisive Analytics a WBB Company has a contract supporting Mission Engineering: Evolving Acquisition to support the warfighter.

The office of the Under Secretary of Defense for Research and Engineering or USD (R&E) requires mission engineering, analysis, and integration expertise to produce objective insights and analytic justification to inform future technology and capability investment decisions within the Planning, Programming, and Budgeting Execution (PPBE) process and aid in the prioritization, alignment and validation of requirements within Joint Capabilities Integration and Development System (JCIDS) to deliver modernized capabilities that enable an all domain joint force aligned with future Joint Warfighting Concepts.

Qualified Candidates will assess capability gaps and needs by mission versus system or Service and will focus on outcome rather than process.

JOB DESCRIPTION AND RESPONSIBILITIES:
Execute mission engineering and analysis study tasks to evaluate the efficacy of legacy architectures, new technologies, and capabilities applied in new mission concepts of employment to meet evolving joint mission objectives
Produce a mission blueprint that documents the means to achieve the recommended joint mission solution and the analytic justification for the value it provides
Development of mission engineering study plans that establish:
Mission context, mission objectives, and system boundaries and constraints
Mission level measures of effectiveness, measures of performance, and technical performance measures as mission success criteria
Study approach and schedule
Stakeholders, teaming approach, and external data, previous analysis results, model, and simulation needs
REQUIRED SKILLS AND QUALIFICATIONS:

Security Clearance: Top Secret/ SCI
Active TS/SCI Security Clearance
Master of Science degree in an engineering discipline
Twenty (20) years of DoD experience in engineering
Served as a chief engineer or lead systems engineer for a major defense acquisition program development effort
Ability to lead Systems Engineering (SE) tasks including technology analysis and assessment, system definition, systems analysis, systems architecture development and architecture products for systems of systems (SoS), kill chain analysis, SE trade-space and analysis to define capability gaps, modeling and simulation activities for mission improvement, and Logistics support of Department of Defense (DoD) systems
Experience in one of more of the following:
land, sea, air, and space platforms
Offensive, defensive, kinetic and directed energy weapons
Sensors for ISR and fire control
Cyberwarfare / communication networks
Electromagnetic spectrum management to include electronic warfare and 5G; automation applications; command, control, and battle management; and/or fires close air support, long range fires, targeting, air and missile defense
Ability to apply critical thinking to prepare written reports and presentations for senior-level officials
DESIRED SKILLS AND QUALIFICATIONS:
PhD in physics or engineering
Excellent interpersonal and communication (oral and writing) skills
WORK LOCATION: Alexandria, VA

TRAVEL: 10%

KEY WORDS:

WBB is a technical and management consulting company that provides innovative products and services that solve government and commercial customers toughest problems. For more than 30 years, WBB has set the standard for excellence in consulting services, while providing its employees with an outstanding work environment with ample opportunities for growth and success. WBB continues to enjoy impressive growth, which is directly attributed to the companys hiring practice of always hiring the very best professionals from government, military and industry.

We are proud of our diverse environment and are an Equal Opportunity Employer. WBB is committed to a policy of equal employment opportunity. WBB participates in E-Verify.

WBB does not accept unsolicited resumes through or from search firms or staffing agencies. All unsolicited resumes will be considered the property of WBB and WBB will not be obligated to pay a placement fee.",4.2,"Whitney, Bradley and Brown
4.2","Alexandria, VA","Reston, VA",501 to 1000 employees,1981,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"CACI International, SAIC, Leidos"
Senior Network Engineer Data Center (TS/SCI FS Poly),$102K-$181K (Glassdoor est.),"SENIOR NETWORK ENGINEER DATA CENTER

Position Summary:
Force 3, a Sirius Company, is looking for a Senior Network Engineer Data Center, with a current TS/SCI FS Poly security clearance, to work at our client site at Annapolis Junction.

Primary Duties and Responsibilities:
• Design/implement/migrate clients' private and hybrid data center environments
• Contribute to data center design being mindful of physical servers, virtualization, storage, data protection, and HCI
• Validate SOWs (w/ a mind for scope, boundaries, assumptions, etc.)
• Collaborate w/ project manager to coordinate schedule
• Contribute to disaster recovery solution design/planning
• Contribute new documentation and edit existing documentation as it pertains to data center operations
• Keep project stakeholders abreast of updates and issues
• Cultivate industry/solution provider certifications as needed
• Be mindful of future service opportunities based on client needs
• Configure VMware products (i.e. vSphere,)
• Experience working in cloud (private/hybrid) environments, especially Azure
• Experience with FEX, Spine leaf technology
• Experience supporting Cisco, Dell, and/or HP servers
• Experience supporting Hyperconverged infrastructures
• Experience deploying and troubleshooting datacenter technologies
• Experience planning disaster recovery, storage, and backup solutions
• Experience communicating and collaborating in a team setting
• Experience design/deploying/implementing data centers
• Ability to act in a client/customer-facing capacity.

Basic Qualifications:
• A current TS/SCI FS Poly security clearance is required
• Must meet contract level requirements for appropriate position.
• Minimum 5 years of experience with background in design and development of network data center infrastructure networks.
• Must be an engineer that is capable of supporting both boundary services and performance analytics.
• Minimum 5 years proven experience supporting customers both in-person and remotely, troubleshooting and root cause isolation

Other Position Requirements:
• Candidate shall have appropriate certification in compliance with the requirements of the DoD 8570 Information Assurance Category IAT Level II.

Benefits you will receive:
• Competitive Compensation
• Health, Dental, and Vision coverage
• 401(k) Retirement Plan
• Ample time off starting with a generous PTO policy and 12 Holidays
• Training & Educational reimbursement
• Awards: We celebrate and recognize our employees!
• Dress code: Business Casual dress at the office (including jeans!)
• Referral Bonuses
• Lunch & Learns
• Onsite Gym
• Onsite Massages
• A variety of company social events
• Opportunities to give back to the community
• And much more…

Serving federal agencies for over 25 years, Force 3 has a wealth of knowledge and resources to offer best practice solutions that achieve optimal outcomes and meet compliance guidelines. Together with our parent company Sirius Computer Solutions, we offer a comprehensive range of solutions backed by an expert team of engineers and the highest levels of partnership with leading manufacturers. From design to deployment, support, and maintenance, our technology solutions and services are designed with a constant focus on supporting our customers’ missions. We prioritize your success – and we don’t succeed unless you do.

Force 3 is a Cisco Gold Partner, Dell Technologies GSA Authorized Partner, F5 Platinum Partner, IBM Platinum Business Partner, NetApp Star Partner, Nutanix Master Partner, Palo Alto Networks Diamond Partner, Splunk Elite Partner, Tenable Platinum Partner, and VMware Premier Partner.

Force 3 is an equal opportunity/affirmative action employer committed to a diverse and inclusive workplace. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status or any other basis prohibited by law.

U.S. citizenship is required for most positions and selected applicants will be subject to a background check and/or government security investigation.",3.3,"Force 3
3.3","Annapolis Junction, MD","Crofton, MD",201 to 500 employees,1991,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"World Wide Technology, Presidio, Iron Bow Technologies"
Senior Data Engineer (Healthcare Domain experience required),$102K-$181K (Glassdoor est.),"Key Responsibilities

- Architect, build, and maintain efficient data pipelines, utilizing a variety of data access technologies (REST APIs, FTP, SQL, S3)

- Work with analytics team to help with automating reporting needs leveraging various solutions like REST APIs or BI tools

- End-to-end development, starting from requirements gathering with stakeholders to deployment to production systems

- Lead greenfield development of innovative applications, analysis, and systems

- Contribute to development of a rapidly growing, integrated datawarehouse that will provide a complete vision of the entire healthcare landscape

- Work with large, alternative datasets (100s of millions of data points) to extract insights and proactively monitor trends

Minimum Qualifications

· Advanced SQL Knowledge

· Proficient in object-oriented development (C#, Java, etc)

· Proficient in creating REST Web Services using C#/Python/Node

· Experience working with large data sets (50+ million rows)

· Ability to architect end-to-end ETL pipelines

· Comfortable writing unit/integration tests, implementing logging/monitoring, and maintaining reliability of internal processes

· Familiarity with software development best practices: Dependency Injection, ORMs, Test-Driven Development, Modular design, etc.

Preferred Skills

· Architect-level experience with development using Cloud tools (ideally Azure)

· Experience with distributed datastores such as Databricks, Spark/Hadoop, Snowflake NoSql, etc.

· Web development in a full-stack capacity (ideally Angular)

· Business Intelligence Experience (Power BI, Tableau, etc.)

· Experience working with EMR or Claims data

Benefits

· Top-of-the-line, company sponsored healthcare insurance

· Unlimited meals

· Full-floor, state-of-the-art gym only for employees with showers, protein shakes, etc

· Always-stocked kitchens/resource rooms

· Monthly happy hours

· Great work-life balance

· Data driven culture at all levels of the firm",3.4,"Enterprise Integration
3.4","New York, NY","Jacksonville, FL",51 to 200 employees,1998,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1
Data Engineer,$102K-$181K (Glassdoor est.),"About XSELL

Ready to write the best chapter of your career? XSELL Technologies is an artificial intelligence company focused on increasing sales. Our cloud-based machine learning engine uses predictive analytics and natural language processing to equip sales professionals with the best real-time responses, driving improved conversion rates and customer experiences. We pride ourselves on our high performing, collaborative culture. We are passionate about our product, our clients, and our industry leading results.

XSELL is currently seeking a Data Engineer to serve as a data expert to help structure, manage and optimize our applications data layer. This role will partner with the Engineering team and ensure the data layer powers the model development and reporting for our customers. The XSELL platform using a combination of data science and machine learning to derive the best actions, tactics, and strategies from top customer representatives and make those available to all representatives driven by sales and service outcome data.

The ideal candidate is an experienced data pipeline builder and wrangler who enjoys optimizing data systems. The Data Engineer will support our software developers, data scientists and customer success managers on data initiatives and will be on the ground floor as we scale our data architecture.

Job Description
Mapping heterogeneous data sources, including descriptions of the business meaning of the data, its uses, its quality, the applications that maintain it and the database technology/schema in which it is stored.
Managing a task-queue/message broker architected system for data pipelines and interfacing with the infrastructure team
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, data indexing, re-designing infrastructure for greater scalability, etc.
Document data relationships and translate business rules to data rules.
Build a scalable infrastructure and tiered persistence that will enable our data scientists to derive insights and build models faster and more efficiently
Work with stakeholders including the Executive, Product, Data Science, and Client Success teams to assist with data-related technical issues and support their data infrastructure needs.
Be able to perform manual data quality testing as requested in business requirements.
Deploy these data flows in modern cloud environments: AWS and Azure.
Background & Qualifications

In order to be successful, you will need the following:
2+ years of experience in a Data Engineer/Data Architect role and knowledge of building data pipelines from multiple data sources including third party APIs, flat files or DB queries.
Advanced working knowledge of SQL and Relational Databases.
Python with scientific python libraries (numpy, pandas, scikit-learn, etc)
Be a consummate collaborator, able to establish good relationships with technical, product, and business owners also to work with vendor technical teams
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement. Strong analytic skills related to working with unstructured datasets.
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
A successful history of manipulating, processing and extracting value from large distributed datasets.
Preferred:
Experience supporting and working with cross-functional teams in a dynamic environment.
Experience in developing and maintaining ETL/ELT data pipelines.
Having experience in the following software/tools/languages:
PostGres SQL, Amazon RDS, EC2 and EMR
Python, Git
Flask, Redis, Kubernetes
Sisense Self Hosted instances or other Reporting platforms.
We provide competitive compensation, generous benefits, and a professional atmosphere. XSELL fosters an entrepreneurial, results driven work environment where you will have the opportunity to be part of a collaborative, inclusive team and be able to grow and develop your professional career.

XSELL Technologies is an Equal Employment Opportunity Employer and all employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.

Powered by JazzHR",3.8,"XSELL Technologies
3.8","Chicago, IL","Chicago, IL",51 to 200 employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Cloud System Engineer 3,$102K-$181K (Glassdoor est.),"Purposes

A Cloud Engineer 3 is a contract position that is responsible for cloud systems, on-prem infrastructure and services needed to bridge cloud and on-prem architecture. The person in this role helps configure cloud platforms, codes and leads APIs or applications related to cloud deployments, and integrates applications with cloud services. In addition, the Cloud Engineer maintains these systems on a day-to-day basis and is available for 24x7 support as scheduled. This role responds raised service requests, implements approved production changes, and participates in incident resolution.

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status! We will ensure that individuals with disabilities are provided reasonable accommodation to work in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.

This individual works with divine mentorship to provide or support technology that furthers the mission of the Church and reflects the eternal impact of the gospel!

Responsibilities

Describe what the major responsibilities are, including accountability, problem solving, relationships, interactions, results, relevant metrics and measures. List responsibilities in order of importance.
Provide mentorship to strategic plans and product roadmaps with a focus on cloud products
Code APIs to function with cloud systems and when required to help bridge on-prem systems and applications with the cloud
Code applications crafted to work with or improve features offered by cloud platforms
Translate architectural requirements into PaaS, IaaS and serverless solutions
Deploy, lead, and operate scalable, highly available, and fault-tolerant systems
Implement and control data flow to and from cloud service providers
Assist in the evaluating and enablement of measures to protect cloud system from security compromise and to keep the system safe
Plan and proactively perform approved scheduled and emergency maintenance where cloud products have been customized or configured. This includes detailing the maintenance and following the change process, including approving documented change requests.
Respond to brought up incidents and engage vendors as necessary. Identify, track, and resolve associated problems
Author and maintain documentation and knowledge-based articles
Adhere to all security guidelines and ensure that systems are accurately protected with working backups; ensure all others with access are doing the same
Perform general research to evaluate a range of cloud product offerings, new cloud features, and emerging trends
Identify and detail technical application, architectures and requirements
Order, provision and configure supporting systems and infrastructure
Interact with vendors and provide feedback on their products that influences their product roadmap
Participate in the design and implementation of supporting systems and infrastructure
Detail the steps required to fulfill service requests
Ensure system monitoring is accurately tuned
Qualifications

Education:
Bachelor’s degree in related field or equivalent professional experience
Cloud Certified DevOps Engineer – Associate or Solutions Architect – Associate preferred
Work Experience:
4+ years relevant system administration experience in a large structured operational environment
2+ years cloud computing and development experience
Demonstrated Skills & Abilities:
Understanding of core cloud technologies and tools
Experience with templating languages and configuration management tools
Experience engineering solutions in various cloud platforms
Basic knowledge of networking concepts like DNS, TCP/IP and firewalls
Experience with various scripting languages and restful API’s
Understanding of virtualization and containerization
Familiar with DevSecOps, Scrum, and ITIL concepts is preferred
Experience with Change, Incident, and Problem management processes
Outstanding oral and written communication skills
Basic understanding of and experience working in large-scale structured operations
This job operates in a professional office environment
To successfully perform the essential functions of the job there may be physical requirements which need to be met such as sitting for long periods of time and using computer monitors/equipment
Worthiness Qualification

Must be a member of The Church of Jesus Christ of Latter-day Saints and currently temple worthy.

Posting Notice/More Info.

Please Note: All positions are subject to close without notice.

Find out more about the many benefits of Church Employment at http://careers.churchofjesuschrist.org.

]]>",4.1,"The Church of Jesus Christ of Latter-day Saints
4.1","Riverton, UT","Salt Lake City, UT",10000+ employees,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1
"Hadoop Engineer, Batch Team",$102K-$181K (Glassdoor est.),"Job Description


We are spearheading a new strategic initiative to manage and mine Big Data across our enterprise and industry. We are looking for a Hadoop administrator with software engineering skills to help us design and build this future as part of a new corporate Data Platform.

Our Batch team designs, develops, deploys, and supports software systems to store every order, cancel, and execution with care. We architect systems that can deal with billions of events per day. We optimize for increases in data volumes. We live and breathe automation. We are analytical thinkers. We are always learning our craft. If it’s broken, we fix it. If it needs refactoring, we refactor it. If it’s hard to test, we make it testable. We are pragmatic. We ship code weekly. We’re looking for like-minded individuals to join us.

Hadoop Engineer Qualifications
Experience with Big Data Platforms.
We use Hadoop, Hive, HDFS, Impala, NiFi, Sentry, PostgreSQL, and Python. Ideally, you’ll have experience with most of these and ability to learn others quickly.
Experience with scalability analysis, performance monitoring and measuring techniques.
Experience with data pipeline design, implementation and support.
Knowledge of cloud computing infrastructures, machine learning algorithms and considerations for scalable, distributed systems.
Batch Software Qualifications
Bachelor’s degree or equivalent in Computer Science or related field preferred.
Strong knowledge of data structures and algorithms.
Experience with Python or experience in another language with a strong desire to learn Python.
Experience with Linux or UNIX-like systems and knowledge of at least one scripting language.
Self-directed, self-motivated.
The Cboe Experience

Whether you are just beginning your career or are a senior-level professional, working at Cboe will offer you countless opportunities to develop skills, make an impact through meaningful contributions, and gain rich experiences at an accelerated pace. By working collaboratively with smart, genuine and hardworking colleagues, you will build enduring relationships through frequent collaboration that will serve you well throughout your career, regardless of your chosen path. And, along your exceptional career journey at Cboe you’ll receive amazing benefits and robust rewards.

Equal Employment Opportunity
We're proud to be an equal opportunity employer - and celebrate our associates' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status.

Cboe Global Markets is an Equal Opportunity Employer. For more information, please click the following links:

Equal Employment Opportunity is The Law (in English)

Equal Employment Opportunity is The Law (in Spanish)
Equal Employment Opportunity is The Law (Supplement)

E-Verify Participation Poster (English)

E-Verify Participation Poster (Spanish)

Right to Work Poster (English)

Right to Work Poster (Spanish)",3.7,"Cboe Global Markets
3.7","Lenexa, KS","Chicago, IL",501 to 1000 employees,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1
Data Engineer,$102K-$181K (Glassdoor est.),"Sinclair is looking for a Data Engineer to join our team! This role is a mix of software development and analytics so either of the following backgrounds is acceptable: a software developer with experience in data interpretation and desire to focus on the analytics space or a business analyst with experience in software development, especially focused on process automation.

We are looking for the following skills and experience:
Familiar with the modern cloud data platforms (Azure preferred but AWS is ok). In particular, experience in some of the following is preferred:
Azure Data Lake (Analytics and Storage), Data Warehouse / Synapse Analytics / Amazon Redshift, Data Factory, Logic Apps, Data Bricks
Other preferred technologies include: Advanced T-SQL (SQL Server), REST API concepts, Powershell, SSIS, PowerBI
Experience in database design, architecture and warehousing
Experience creating ETL/ELT processes to move data between internal and external sources using APIs, ETL.
Fundamental understanding of Data Lakes, Data Catalogs, Hardware and Network Topology
Experience with Object-Oriented Programming Languages such as Python, JavaScript, Java, C#, etc.
Experience using data reporting and visualization tools (e.g. Cognos, SSRS, Qlik, Data Studio, Power BI, Tableau, etc.)
Knowledgeable about a variety of job-related concepts listed below will help you be successful in this role and are some of the main duties of the position:
Algorithmic concepts from at least one information-centric discipline (e.g. statistics, machine learning, information processing, natural language processing, etc.)
Gathering data requirements from stakeholders
Evaluating data collection for accuracy
Data Governance concepts
Mindful of practices, procedures and legal guidelines that govern PII and other sensitive data
Ability to tackle complex problems with creative solutions when the path may not be clear.
Sinclair Broadcast Group, Inc. is proud to be an Equal Opportunity Employer and Drug Free Workplace!",2.8,"Sinclair Broadcast Group
2.8","Cockeysville, MD","Hunt Valley, MD",5001 to 10000 employees,1986,Company - Public,TV Broadcast & Cable Networks,Media,$2 to $5 billion (USD),-1
Senior Security Engineer,$102K-$181K (Glassdoor est.),"About WideOrbit:

WideOrbit is the technology platform for connecting audiences and ads, everywhere. We simplify ad transactions by focusing on innovation, customer delight, and value creation. Chances are if there's an ad on your local TV or radio station, we helped put it there. Our customers include NBCUniversal, AMC Networks, Entercom Communications, Nexstar Media, Gray Television, TEGNA, and many other top media companies around the world.

WideOrbiters are truly empowered to innovate at every level, in every function. We hire high energy activators, that aren't afraid to leverage their passion and expertise. And we're agile, which means you can make a difference with your career, while learning, growing and having fun!

Job Description:

WideOrbit is looking for a hands-on Senior Security Engineer to join our IT Operations team. In this role, you will design, plan, and execute key security initiatives to protect WideOrbit's systems, data, and people (internal & clients). You will partner with stakeholders at all levels of the organization, on a variety of initiatives that arise from business, compliance, and technological security needs. Initiatives on the road map include continuing education and implementing security best practices, helping to define security for our newly launched cloud-based products, rolling out an IDS Tool, penetration testing, code scanning and so much more.

If you are looking for a high impact role where you can use your security expertise and knowledge to lead and shape the future of security for a mid-size software company, this is a perfect opportunity!

Here is what you'll be doing:
Help elevate security infrastructure best practices, policies, and procedures across the company.
Oversee security for production servers, networks, endpoint devices, and corporate data.
Analyze our security posture, identify gaps, act as a trusted subject matter expert, and work closely with other teams to ensure strong operational security.
Lead complex security projects from design through implementation and maintenance i.e. automated tools, scripts, and deployment.
Engage in forensic level root cause analysis to investigate security incidents.
Ensure WideOrbit complies with all security policies and compliance requirements.
Partner with the Compliance Team to ensure WideOrbit is compliant with SOC regulations.
Participate in design and implementation reviews of security and infrastructure projects.
Create and maintain documentation for security tools and services.
Stay updated on and research current information security topics.
Identify and recommend solutions to enhance WideOrbit's security footprint.


Here is what we're looking for:
7+ years' experience in a hands-on information security role
7+ years' experience with identity and access management systems (i.e. CA IDM, IBM IAM, SailPoint, etc)
Experience with Active Directory and other LDAP stores and X.500 directories
Experience with cloud infrastructure (AWS, GCP, or equivalent)
Experience with compliance standards e.g. PCI, SOC 2, HIPAA, ISO 27001
Experience with log management tools such as ELK, Splunk, and SumoLogic
Experience with vulnerability scanning tools
Industry knowledge of security principles and applications
Knowledge of ITIL fundamentals
Proven experience leading security projects and working successfully on a team or independently
Passionate about building a top-notch security program
Solid verbal, written and interpersonal skills to enable effective cross-department communications
Certifications like OSCP, CISSP, RHCE are a plus
Location:

This position will be based in our San Francisco, CA or Seattle, WA or Denver, CO office.

Compensation, Benefits and Perks:

Besides a great work environment with smart and friendly coworkers, access to leadership and knowledge about how your work impacts company success, here are some of our benefits and perks:

A competitive salary, comprehensive health care, 401(k) match, generous PTO, sabbatical leaves, work/life balance, life event benefits, casual work attire, stocked café, and plenty of opportunities to grow!",3.8,"WideOrbit
3.8","Seattle, WA","San Francisco, CA",201 to 500 employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
Data Engineer,$102K-$181K (Glassdoor est.),"IntePros is looking to hire a Sr. Data Engineer for a premier client in Philadelphia, PA
suggest, prototype and deploy machine learning solutions.
expose your models as service interfaces for the application integration.
build data pipelines for sourcing data from disparate sources which later can be analyzed, cleaned and transformed for building intelligent systems.
Primary Requirements:
• Strong and proven software development skills
• Proficient in Python programming language
• Should be able to build interfaces for collecting data, data extraction, transformations through Python
• Should be able to work with data through SQL - Preparing data, cleanup, Aggregating, Slicing/Dicing Data
• Should have worked in Python Stats, Machine learning packages - Pandas, Data frames, Scipy, NumPy, StatsModel, Scikit packages. Familiarity with frameworks such as MLlib, H2O, TensorFlow or similar.
• Should have experience in working with Kafka using Python or Java API
• Should have worked with a NoSQL database. Should be able to build interfaces for serving data-in/data-out of the database through API.
• Preferred Telecom and Billing
• Experience working in an Agile organization and understanding of Agile fundamentals, JIRA with CI/CD
• Excellence at formulating, understanding, and solving complex, non-routine problems
• Exposure in working with Big Data; experience with Hadoop, Kafka, and Spark preferred
• Familiarity with managed cloud-based options for building machine learning models",4.2,"IntePros
4.2","Philadelphia, PA","Lexington, MA",201 to 500 employees,1997,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1
Senior Data Analyst,$102K-$181K (Glassdoor est.),"Looking for an innovative, creative, passionate, and fun company in OC? Then, let us introduce ourselves. We are MobilityWare and we make fun for a living! Our mobile games have been rocking the app store since its inception and we regularly show up in top lists for most popular games. We recently reached over 350 million downloads across our portfolio of games!

We've been voted 2015, 2016, 2017 & 2018 Best Places to Work in Orange County by the Orange County Business Journal and OC Register! Headquartered in Irvine, CA., our flagship game, Solitaire, was released on the day the App Store opened in 2008. Other titles include Blackjack, FreeCell, Destination Solitaire and Spider Solitaire, to name a few. Our vision is to create the most exciting mobile games and have fun doing it.

Position Summary

As a Data Analyst, you will support the product team within depth analyses related to in-game activity, user behaviors, retention, funnel and monetization analysis, and provide insights to enhance the user experience. Your work will directly influence what features are built, prioritization of the roadmap and estimate expected return on these efforts. You'll be responsible for creating, monitoring and building dashboards, models and ad hoc analyses to support product efforts to drive user retention and in-game monetization. In addition to the product team, you will work closely with the DBAs, Marketing, and Monetization teams to create actionable insights.

Responsibilities
Create in-depth analyses, tools and dashboards to highlight the in-game behaviors that drive revenue activities and user retention
Work with our marketing and product teams to deliver insights into user performance and make recommendations that enhance the user acquisition activities
Work as a key member of the BI team to support in-game analyses including review of events captured, troubleshooting data discrepancies, and anomalies
Work closely with the monetization team on continuous forecasting of various revenue models
Stay up to date on current and upcoming innovations and capabilities in the mobile gaming space
Qualifications
Bachelor's degree (advanced preferred) in a quantitative field such as Statistics, Math, Economics or in Computer Science with Modeling/Data Science coursework
3+ Years Work Experience in gaming or mobile gaming analytics, including experience with building predictive models
Advanced SQL skills
Familiarity with relational databases, MS SQL, data transformation, data mining, and ad hoc analysis
Experience with statistical inference and advanced analytics techniques (A|B testing, ANOVA, regression, decision trees etc.)
Understanding of basic Data Engineering principles like ETL and data warehousing
Familiarity with customer data platforms (CDP) like deltaDNA, LeanPlum, TreasureData etc.
Ability to work productively with others in a highly collaborative manner
Why you should work for us:
Awesome Perks: free lunch, free snacks, free drink, free Annual Company trip
Casual workplace - yes, flip flops and shorts are pretty much an everyday thing
Growth, growth, growth - we are growing and we would love for you to join us on the ride
We also want to take care of our team so we've got profit sharing incentives, medical, dental (100% paid), vision (100% paid), Unlimited PTO/Vacation, life insurance (100% paid), and 401K
Awesome office smack dab in the middle of OC and 2 minutes off the 5 freeway
Amazing talent: We've got some heavy hitters from the industry who embody both brilliance AND humility",4.5,"MobilityWare
4.5","Irvine, CA","Irvine, CA",51 to 200 employees,1990,Company - Private,Video Games,Media,Unknown / Non-Applicable,-1
